 11 5209.100405 1.012E-29 2.888E-08.07810.371  446.69660.670.000000          1 1 0          0 0 0  5  2  4        6  0  6     q4222308079917122 0    11.0   13.0
 11 5209.214290 7.841E-24 1.296E+01.09730.434 1819.33510.74-.004360          0 2 1          0 1 0  2  2  0        3  2  1      464723307294713152    15.0   21.0
 11 5209.266180 2.152E-23 2.326E+01.10260.434 1731.89670.76-.009250          0 2 1          0 1 0  2  0  2        3  0  3      464723307294713152    15.0   21.0
 11 5209.268290 4.950E-26 1.002E-01.10520.480 1634.96700.76-.007550          1 2 0          0 1 0  2  0  2        1  1  1      464223807294713152     5.0    3.0
 11 5209.332886 8.699E-26 2.177E-03.07570.333  982.91170.690.005330          0 3 0          0 0 0  8  5  3        8  2  6      474323803360713049    17.0   17.0
 11 5209.360711 3.483E-30 4.459E-08.06000.298 1114.54990.570.000000          1 1 0          0 0 0 10  1 10       10  1 10     q4322308079917122 0    63.0   63.0
 11 5209.369317 4.992E-29 5.086E-04.09050.412 2129.61850.73-.006460          0 2 1          0 1 0  5  2  3        4  4  0      434233807294713152    11.0    9.0
 11 5209.571168 2.513E-28 1.983E-03.08340.352 2392.59250.69-.003740          0 2 1          0 1 0  8  0  8        7  2  5      434233807294713152    51.0   45.0
 11 5209.667321 2.684E-30 4.604E-02.07680.250 4052.81090.720.020000          0 2 1          0 1 0 12  5  7       13  3 10      432230807294713152    75.0   81.0
 11 5209.798079 5.679E-28 1.561E-04.07020.298 1538.14950.63-.005550          1 1 0          0 0 0 11  2 10       10  3  7      434223807294713152    23.0   21.0
 11 5209.954032 9.427E-26 2.040E-03.06850.315 1201.92150.640.006110          0 3 0          0 0 0  9  5  4        9  2  7      434223303360713049    57.0   57.0
 11 5209.958150 1.731E-30 4.897E-02.08140.391 3719.49280.69-.004960          1 3 0          0 2 0  4  4  0        5  3  3      332230807294713152     9.0   11.0
 11 5210.161412 1.118E-28 1.827E-03.03840.250 2426.19650.40-.023180          0 1 1          0 0 0 14  2 13       13  4 10      434233807294713152    29.0   27.0
 11 5210.369514 1.924E-26 1.365E-03.06020.298 1446.12830.610.001870          0 3 0          0 0 0  9  6  3       10  3  8      454323803360713049    57.0   63.0
 11 5210.765004 4.438E-28 5.801E+00.09760.456 3734.89690.74-.000530          1 1 1          1 0 0  3  1  3        2  1  2      434223807294713152    21.0   15.0
 11 5210.977703 2.004E-29 9.775E-03.06310.298 3058.39840.610.009220          0 4 0          0 1 0 10  5  5       10  2  8      334233807294713152    21.0   21.0
 11 5210.989396 5.224E-30 1.855E-01.07340.265 3959.25340.65-.017360          1 0 1          0 1 0 11  5  6       12  5  7      432230807294713152    23.0   25.0
 11 5211.119343 5.844E-29 1.401E-01.09060.391 3478.98640.71-.005360          1 3 0          0 2 0  5  1  4        5  0  5      434243807294713152    33.0   33.0
 11 5211.282312 2.422E-30 6.636E-02.08980.456 3887.11420.72-.000700          1 1 1          0 0 1  3  3  1        2  2  0      432230807294713152    21.0   15.0
 11 5211.307288 1.593E-25 1.020E-04.08480.391  399.45750.710.005390          0 3 0          0 0 0  6  4  3        5  1  4      454423803360713049    39.0   33.0
 11 5211.711215 2.164E-30 1.584E-04.07860.352 2569.50790.66-.031520          1 0 1          0 1 0  6  2  5        7  4  4      732230807294713152    13.0   15.0
 11 5211.795776 9.781E-26 2.293E-01.10580.456 1664.96450.760.006710          1 2 0          0 1 0  2  1  1        2  0  2      464423807294713152     5.0    5.0
 11 5211.836812 6.437E-30 2.935E-08.07810.371  542.90580.670.000000          1 1 0          0 0 0  5  3  3        6  1  5     q4222308079917122 0    11.0   13.0
 11 5212.122654 1.216E-30 4.574E+00.07550.281 5144.40950.68-.019530          0 3 1          0 2 0 11  4  8       11  4  7      332230807294713152    69.0   69.0
 11 5212.210545 2.453E-29 2.447E+00.09990.434 3926.86220.74-.004760          0 1 2          0 0 1  3  1  3        3  1  2      434233807294713152     7.0    7.0
 11 5212.234043 4.145E-30 2.701E+01.10230.480 4717.47410.75-.001210          0 4 1          0 3 0  2  1  2        1  1  1      332230807294713152     5.0    3.0
 11 5212.268204 3.132E-30 9.870E+00.03020.352 5020.02620.34-.014170          1 1 1          1 0 0  7  7  1        7  7  0      432230807294713152    45.0   45.0
 11 5212.268206 1.044E-30 9.870E+00.03020.352 5020.02620.34-.014160          1 1 1          1 0 0  7  7  0        7  7  1      432230807294713152    15.0   15.0
 11 5212.325410 1.330E-24 5.351E-02.08400.315 1080.38540.700.002000          1 1 0          0 0 0  8  3  5        9  2  8      464621307277713138    17.0   19.0
 11 5212.412603 4.521E-29 3.667E-04.07930.371 2146.26360.680.005610          0 4 0          0 1 0  7  4  4        6  1  5      434233807294713152    15.0   13.0
 11 5212.488150 1.005E-30 9.145E-02.07850.371 4290.75700.650.005860          1 1 1          0 0 1  7  2  6        6  1  5      432230807294713152    45.0   39.0
 11 5212.494692 7.386E-29 4.700E-03.07560.333 2595.81280.690.005830          0 4 0          0 1 0  8  5  3        8  2  6      434233807294713152    17.0   17.0
 11 5212.501591 1.096E-28 3.192E-02.06990.221 3244.60070.670.020000          0 1 1          0 0 0 14  6  8       15  4 11      434233807294713152    87.0   93.0
 11 5212.527728 3.103E-26 2.523E-02.09990.456 1742.30560.75-.008030          1 2 0          0 1 0  3  1  2        2  2  1      464623807294713152    21.0   15.0
 11 5212.574547 1.178E-30 8.869E-06.09200.391 2251.86240.72-.025880          1 0 1          0 1 0  4  0  4        5  4  1      432230807294713152    27.0   33.0
 11 5212.592463 1.869E-29 4.458E-08.09400.434  142.27850.730.000000          0 1 1          0 0 0  1  0  1        3  1  3     q5222308079917122 0     3.0    7.0
